sub	ses	model	params	beta	alpha	lambda	w	pi	rho	loglikelihood	bic	aic	latents
41	2	ModelFree_StimSticky_NoRespSticky	4	3.45452395788973	0.0178482034409337	2.7308270214895e-09		-0.292598890247129		-59.9757783328671	138.372237409687	127.951556665734	0
43	2	ModelFree_StimSticky_NoRespSticky	4	3.36894751671976	0.00238271799868125	0.999945316885213		-0.065370767065735		-67.4927991385291	153.40627902101	142.985598277058	0
45	2	ModelFree_StimSticky_NoRespSticky	4	3.44045239240203	0.014696300498187	0.054383581002723		0.0343378565005073		-65.7879434693651	149.996567682683	139.57588693873	0
49	2	ModelFree_StimSticky_NoRespSticky	4	3.34651786161974	0.0026305626866767	0.99998207977992		0.122400425386506		-67.4180245982956	153.256729940544	142.836049196591	0
51	2	ModelFree_StimSticky_NoRespSticky	4	0.322069035444357	0.999999931260462	0.999999665747269		0.287653208257886		-59.7158617238638	137.85240419168	127.431723447728	0
52	2	ModelFree_StimSticky_NoRespSticky	4	0.337319742532928	0.99999996678353	0.999999906510137		-0.573280828414103		-58.2622825993192	134.945245942591	124.524565198638	0
54	2	ModelFree_StimSticky_NoRespSticky	4	3.3607965542634	0.0010486192908836	0.634465920333336		-0.000384468165163832		-68.5776988441943	155.576078432341	145.155397688389	0
55	2	ModelFree_StimSticky_NoRespSticky	4	3.33132505402648	0.00277260878100295	0.99999387061008		0.234165525479752		-63.289163102321	144.999006948594	134.578326204642	0
68	2	ModelFree_StimSticky_NoRespSticky	4	0.377280856089878	0.886580578566426	0.394462549236697		0.503333943174129		-57.0400449694787	132.50077068291	122.080089938957	0
71	2	ModelFree_StimSticky_NoRespSticky	4	1.47674065223772	0.137523845241664	0.125184491019093		-0.301391869934726		-63.7227048785139	145.86609050098	135.445409757028	0
73	2	ModelFree_StimSticky_NoRespSticky	4	3.36044639083962	9.03327025524082e-07	0.000330140508327341		0.129608739812318		-64.553243335666	147.527167415284	137.106486671332	0
74	2	ModelFree_StimSticky_NoRespSticky	4	3.37489453787008	1.11559287023955e-10	0.653752301431252		-0.114975073178325		-64.0877984662736	146.5962776765	136.175596932547	0
78	2	ModelFree_StimSticky_NoRespSticky	4	3.36074840497587	2.83176698901375e-09	0.0317832488820415		0.0143963786564879		-65.837371850702	150.095424445356	139.674743701404	0
80	2	ModelFree_StimSticky_NoRespSticky	4	3.42891993418312	0.0149713359883462	2.29750232719497e-08		-0.183764830619031		-56.5332188884366	131.487118520825	121.066437776873	0
83	2	ModelFree_StimSticky_NoRespSticky	4	3.36329204439865	0.0113471815936106	2.28544250005633e-07		0.0766642276726938		-61.9215557340061	142.263792211965	131.843111468012	0
84	2	ModelFree_StimSticky_NoRespSticky	4	3.35914930827714	8.14136297342435e-07	0.00126234307603985		0.0783828577019586		-65.4565656454766	149.333812034906	138.913131290953	0
89	2	ModelFree_StimSticky_NoRespSticky	4	3.39878616163944	0.0122743985343866	0.999999932265661		0.0775506216416481		-60.2176414288728	138.855963601698	128.435282857746	0
93	2	ModelFree_StimSticky_NoRespSticky	4	0.505081997923476	0.829899536551138	0.999999993459284		-0.485373194938198		-50.9424284470275	120.305537638007	109.884856894055	0
94	2	ModelFree_StimSticky_NoRespSticky	4	0.730196173326344	0.477166168895853	0.999999929505184		0.975402427840781		-44.4281705323035	107.277021808559	96.856341064607	0
95	2	ModelFree_StimSticky_NoRespSticky	4	3.35781732245826	0.00736177811069842	0.999956888733942		0.00273479704005033		-65.8951278094223	150.210936362797	139.790255618845	0
96	2	ModelFree_StimSticky_NoRespSticky	4	2.5024056270455	0.0643016687732488	0.642774093302824		-0.0920866906037836		-60.8950214700956	140.210723684144	129.790042940191	0
1	2	HybridModel_NoStimSticky_RespSticky	5	3.36040098677429	0.000415046125044062	0.296273256224947	0.999878699049648		0.0347453603923203	-64.9877503315712	153.001351593083	139.975500663142	0
2	2	HybridModel_NoStimSticky_RespSticky	5	3.40735255174213	0.00350027466593449	0.999993610622203	0.59437609640334		-0.0390662407048355	-64.9386526718939	152.903156273728	139.877305343788	0
3	2	HybridModel_NoStimSticky_RespSticky	5	3.47015983029218	0.00166844513097988	0.323750116015386	0.999999284950808		-0.0878149772986427	-67.7714119232148	158.56867477637	145.54282384643	0
5	2	HybridModel_NoStimSticky_RespSticky	5	3.43577828839174	0.0415484408362341	3.77618388245081e-09	0.135797845582189		-0.0790928459838947	-65.3506337478207	153.727118425582	140.701267495641	0
6	2	HybridModel_NoStimSticky_RespSticky	5	0.350052036480256	0.654487789878136	0.999999725723068	0.0583838645877046		0.111028785655993	-56.5728882681758	136.171627466292	123.145776536352	0
7	2	HybridModel_NoStimSticky_RespSticky	5	3.35625802470651	0.00536433867380922	0.657448903980732	0.57232533004036		-0.00868409239649547	-65.0207327690126	153.067316467966	140.041465538025	0
9	2	HybridModel_NoStimSticky_RespSticky	5	3.44618204269152	0.00571580614906481	0.999999309166068	0.360895820416928		-0.220544798262883	-61.3707304446817	145.767311819304	132.741460889363	0
11	2	HybridModel_NoStimSticky_RespSticky	5	0.498679907429568	0.999999997599344	0.999999998493717	5.63370079444241e-10		-0.397278535706095	-53.648169777732	130.322190485404	117.296339555464	0
17	2	HybridModel_NoStimSticky_RespSticky	5	3.3585797264383	0.00948404602033357	0.757328349578519	0.280711663413065		-0.111285354762006	-66.1776354388101	155.381121807561	142.35527087762	0
18	2	HybridModel_NoStimSticky_RespSticky	5	3.15819883271052	0.0102983514633283	0.999999619715724	4.99442356718297e-08		-0.194889645665895	-57.6453751577263	138.316601245393	125.290750315453	0
19	2	HybridModel_NoStimSticky_RespSticky	5	3.40023590637216	0.0161031421034839	0.179350157197111	0.176407862367957		-0.0743225927487045	-66.3554593698494	155.736769669639	142.710918739699	0
20	2	HybridModel_NoStimSticky_RespSticky	5	3.36221847114847	0.00390018939398299	0.0237717116345701	5.21181506900187e-07		-0.021213334219946	-62.3265979395391	147.679046809019	134.653195879078	0
21	2	HybridModel_NoStimSticky_RespSticky	5	3.37805824493843	0.0146338734981241	5.0854765633987e-08	0.0711034410986454		0.157384637136151	-61.6112658775901	146.248382685121	133.22253175518	0
23	2	HybridModel_NoStimSticky_RespSticky	5	3.2776233838762	0.00646201337984837	0.999998068988072	0.0577753939740833		-0.0461495085519957	-64.9408781783748	152.90760728669	139.88175635675	0
26	2	HybridModel_NoStimSticky_RespSticky	5	3.303866461581	0.00935032640975043	0.999997384602558	6.49564881288187e-06		-0.100598548203579	-58.3392827065258	139.704416342992	126.678565413052	0
28	2	HybridModel_NoStimSticky_RespSticky	5	3.38340731492968	0.00643680555750542	0.999990061080624	0.529097465457831		0.0508265810389498	-66.7957243104459	156.617299550832	143.591448620892	0
33	2	HybridModel_NoStimSticky_RespSticky	5	0.446286057561113	0.496324395545396	0.999999985306512	2.27183735876202e-09		-0.40996067334671	-60.311902990939	143.649656911818	130.623805981878	0
35	2	HybridModel_NoStimSticky_RespSticky	5	3.39185826027183	3.65407947290167e-05	0.000211520459221828	5.50200492684754e-05		-0.198830940772065	-59.4808504287961	141.987551787533	128.961700857592	0
37	2	HybridModel_NoStimSticky_RespSticky	5	3.41377738959378	0.0283632660082311	3.1146735639815e-08	0.157045761263007		-0.106476052091118	-62.51957756008	148.0650060501	135.03915512016	0
38	2	HybridModel_NoStimSticky_RespSticky	5	0.453833207143181	0.999999993495188	0.48893456770728	8.85492482250711e-09		-0.641769909737233	-50.4422155801936	123.910282090328	110.884431160387	0
39	2	HybridModel_NoStimSticky_RespSticky	5	0.68979540111712	0.513599075682808	0.837416786151948	1.63804459108252e-09		0.0558669542657493	-59.1265327684616	141.278916466864	128.253065536923	0
40	2	HybridModel_NoStimSticky_RespSticky	5	3.71377187843346	0.0110968903620223	0.999999871191341	0.487837528861203		-0.165166225183904	-60.8659350947819	144.757721119504	131.731870189564	0
41	2	HybridModel_NoStimSticky_RespSticky	5	3.4568063891584	0.0226216025157328	1.92437610096515e-08	1.02910700486188e-06		-0.12115307136379	-63.1540091441074	149.333869218155	136.308018288215	0
43	2	HybridModel_NoStimSticky_RespSticky	5	3.38881701477496	0.00844734692144003	0.999983775773982	0.493686036940024		-0.079823597158131	-66.6880854664848	156.40202186291	143.37617093297	0
45	2	HybridModel_NoStimSticky_RespSticky	5	3.56766118741298	0.0205503990154541	0.328989878507368	0.14783221344634		-0.0726973210450946	-64.8910884236291	152.808027777199	139.782176847258	0
49	2	HybridModel_NoStimSticky_RespSticky	5	3.35292168417556	0.00170268328371758	0.999952397844909	8.63655843523926e-06		0.0465311039220181	-68.2550319206635	159.535914771267	146.510063841327	0
51	2	HybridModel_NoStimSticky_RespSticky	5	0.323250164273436	0.999999958874123	0.989555785433477	3.06319312130969e-09		0.681984285693301	-59.1572270615472	141.340305053035	128.314454123094	0
52	2	HybridModel_NoStimSticky_RespSticky	5	0.326380943380564	0.999999989673187	0.999999982345334	2.6609075140228e-09		-0.792935255336039	-57.5463082008241	138.118467331589	125.092616401648	0
54	2	HybridModel_NoStimSticky_RespSticky	5	3.36878102353804	0.00223027348142888	0.357709499449654	8.51110228371831e-07		-0.0861658774543474	-67.5509905922937	158.127832114528	145.101981184587	0
55	2	HybridModel_NoStimSticky_RespSticky	5	0.312187028390933	0.822576710022559	0.843489372422459	4.40787388615321e-09		0.261327063655479	-59.0323832883914	141.090617506723	128.064766576783	0
68	2	HybridModel_NoStimSticky_RespSticky	5	0.403010338270933	0.857259978327058	0.381435758920566	2.02460501843552e-09		-0.674695022464626	-56.601297261094	136.228445452128	123.202594522188	0
71	2	HybridModel_NoStimSticky_RespSticky	5	1.70213558842097	0.153167093292371	0.369131615312422	0.144248176948052		-0.530657753572645	-57.0143596965505	137.054570323042	124.028719393101	0
73	2	HybridModel_NoStimSticky_RespSticky	5	3.39524581022359	0.00110972670688075	0.256342131313536	0.999995124991097		-0.164975270427257	-62.056584584974	147.139020099889	134.113169169948	0
74	2	HybridModel_NoStimSticky_RespSticky	5	3.39408153234742	0.00131273298284104	0.0688655377145803	0.999991547758		-0.178019724758284	-60.5818912484885	144.189633426918	131.163782496977	0
78	2	HybridModel_NoStimSticky_RespSticky	5	3.54338825573478	0.00436061432768112	0.455707634234184	0.999999250569145		-0.111295967655042	-63.2870855178256	149.600021965592	136.574171035651	0
80	2	HybridModel_NoStimSticky_RespSticky	5	3.41965115342682	0.0276391691977686	2.46729174133402e-07	0.182329425208545		0.109278228064926	-56.5336934976167	136.093237925174	123.067386995233	0
83	2	HybridModel_NoStimSticky_RespSticky	5	3.3838957681225	0.0155269213834635	1.83086494197346e-07	6.88129097679253e-08		-0.13169662690738	-60.1501160554797	143.3260830409	130.300232110959	0
84	2	HybridModel_NoStimSticky_RespSticky	5	3.37364416149943	0.00230943029077077	0.25345738193568	0.999988013978039		-0.149302167962588	-62.9808011276123	148.987453185165	135.961602255225	0
89	2	HybridModel_NoStimSticky_RespSticky	5	3.4901899782842	0.0404040274351378	0.999999913488251	0.275515997824102		-0.131934326497802	-57.1942461244626	137.414343178866	124.388492248925	0
93	2	HybridModel_NoStimSticky_RespSticky	5	0.577556556560208	0.863076434911269	0.999999995205766	0.0918750425709566		-0.422971987161674	-51.0139743920786	125.053799714098	112.027948784157	0
94	2	HybridModel_NoStimSticky_RespSticky	5	0.725153725734488	0.499742059089578	0.999999987607345	1.78453826989631e-09		0.217580072054567	-45.8646575529801	114.755166035901	101.72931510596	0
95	2	HybridModel_NoStimSticky_RespSticky	5	3.36124739517486	0.00728503647673504	0.999957305098636	2.00432608532168e-07		-0.0260741769229865	-65.804517466883	154.634885863706	141.609034933766	0
96	2	HybridModel_NoStimSticky_RespSticky	5	2.70216750468974	0.0538057889186188	0.666409012910602	5.50004456997827e-07		-0.14009158033067	-59.7011907977409	142.428232525422	129.402381595482	0
1	2	ModelBased_NoStimSticky_RespSticky	4	3.36039913672928	0.000414995776858585	0.500507951002163			0.0347454366450147	-64.9877500795723	148.396180903097	137.975500159145	0
2	2	ModelBased_NoStimSticky_RespSticky	4	3.37536386107534	0.00133510090089004	0.50135757088046			-0.0384431325852506	-64.9607990518617	148.342278847676	137.921598103723	0
3	2	ModelBased_NoStimSticky_RespSticky	4	3.47015939669832	0.00166845100118338	0.498099396778857			-0.0878150112070784	-67.7714116786397	153.963504101232	143.542823357279	0
5	2	ModelBased_NoStimSticky_RespSticky	4	3.37055771816062	5.01843273628613e-10	0.499290562160157			-0.0867151460629918	-66.2108194768865	150.842319697725	140.421638953773	0
6	2	ModelBased_NoStimSticky_RespSticky	4	3.36082372741743	1.47963949869683e-11	0.728116620461595			0.0129196684427442	-65.8277126766989	150.07610609735	139.655425353398	0
7	2	ModelBased_NoStimSticky_RespSticky	4	3.35942791274975	0.00233963363166481	0.499984753129072			-0.00909471925548226	-65.0441045996096	148.508889943172	138.088209199219	0
9	2	ModelBased_NoStimSticky_RespSticky	4	3.39914827481054	0.00050312604008554	0.500016310332196			-0.221521446732885	-61.4530778495443	141.326836443041	130.906155699089	0
11	2	ModelBased_NoStimSticky_RespSticky	4	3.36509575654488	9.72936011842087e-11	0.514737809035318			-0.0417530425091852	-69.0670529178267	156.554786579606	146.134105835653	0
17	2	ModelBased_NoStimSticky_RespSticky	4	3.37321143567143	1.01515565614767e-09	0.500979056770653			-0.10452354298921	-66.4310414621492	151.282763668251	140.862082924298	0
18	2	ModelBased_NoStimSticky_RespSticky	4	3.39088206685115	6.05676316722196e-12	0.601428882776459			-0.194657619195957	-62.8869035804586	144.19448790487	133.773807160917	0
19	2	ModelBased_NoStimSticky_RespSticky	4	3.36863489287626	0.000363890303349067	0.50005963325614			-0.074150884279283	-66.4676856049286	151.356051953809	140.935371209857	0
20	2	ModelBased_NoStimSticky_RespSticky	4	3.36306120089116	2.32076588634638e-11	0.502560369735161			-0.0197186781837309	-62.3326889826494	143.086058709251	132.665377965299	0
21	2	ModelBased_NoStimSticky_RespSticky	4	3.36259132058284	1.63937573450381e-10	0.499194555148054			0.163886084309024	-61.7539331297495	141.928547003451	131.507866259499	0
23	2	ModelBased_NoStimSticky_RespSticky	4	3.36577028760784	7.24028624759412e-12	0.443149101516891			-0.0482591307442215	-68.2946941834147	155.010069110782	144.589388366829	0
26	2	ModelBased_NoStimSticky_RespSticky	4	3.36928737481707	7.32788001598359e-12	0.798133363435066			-0.0774299717780044	-63.6778695315785	145.776419807109	135.355739063157	0
28	2	ModelBased_NoStimSticky_RespSticky	4	3.3612722131083	0.00200694981360525	0.507679757893316			0.0515039421597507	-66.8311937279942	152.083068199941	141.662387455988	0
33	2	ModelBased_NoStimSticky_RespSticky	4	3.36664303251786	2.27794397893595e-11	0.499770842264938			-0.0560659285797306	-66.1151931311005	150.651067006153	140.230386262201	0
35	2	ModelBased_NoStimSticky_RespSticky	4	3.39186859836293	8.04408327683592e-11	0.374293803009901			-0.198830278234891	-59.4808504818253	137.382381707603	126.961700963651	0
37	2	ModelBased_NoStimSticky_RespSticky	4	3.37307886807048	8.85835736173727e-11	0.426917013650012			-0.103681511627745	-63.0643148797692	144.549310503491	134.128629759538	0
38	2	ModelBased_NoStimSticky_RespSticky	4	3.36896550603432	2.28459922988639e-11	0.593110501316535			-0.0750042069385054	-60.2997104725353	139.020101689023	128.599420945071	0
39	2	ModelBased_NoStimSticky_RespSticky	4	3.36198679012631	1.34627709471623e-11	0.502893983182123			-0.00573304270724622	-69.3096781439021	157.040037031756	146.619356287804	0
40	2	ModelBased_NoStimSticky_RespSticky	4	3.43041051282889	0.002561338066574	0.500000015705194			-0.177279393433714	-61.1187552797968	140.658191303546	130.237510559594	0
41	2	ModelBased_NoStimSticky_RespSticky	4	3.37479831110974	2.09701084020562e-11	0.500698666887237			-0.114391888448474	-64.114921313003	146.650523369958	136.229842626006	0
43	2	ModelBased_NoStimSticky_RespSticky	4	3.37094211480875	0.00255774410238944	0.499970457265644			-0.0848345609182919	-66.8804816644449	152.181644072842	141.76096332889	0
45	2	ModelBased_NoStimSticky_RespSticky	4	3.36638395928739	6.24330348936286e-12	0.64091469714509			-0.0537961476731311	-68.9050801651506	156.230841074254	145.810160330301	0
49	2	ModelBased_NoStimSticky_RespSticky	4	3.35944285837084	1.4650186716041e-10	0.50135450834058			0.0488898727462461	-68.2946812254038	155.01004319476	144.589362450808	0
51	2	ModelBased_NoStimSticky_RespSticky	4	3.3596986169233	5.43806506222048e-11	0.504978460571875			0.110667301670724	-66.9590880418148	152.338856827582	141.91817608363	0
52	2	ModelBased_NoStimSticky_RespSticky	4	3.37030687695947	2.655613967862e-11	0.500003259677996			-0.0849304601521962	-67.6181663545042	153.657013452961	143.236332709008	0
54	2	ModelBased_NoStimSticky_RespSticky	4	3.37031073975726	3.6296541986721e-11	0.593931185006713			-0.0849303864922539	-67.6181663517456	153.657013447444	143.236332703491	0
55	2	ModelBased_NoStimSticky_RespSticky	4	3.40246154942666	0.00128766711694919	0.499332142670253			0.0502360023612449	-66.7025916108573	151.825863965667	141.405183221715	0
68	2	ModelBased_NoStimSticky_RespSticky	4	3.36815162190307	1.4837132412188e-11	0.743008353409021			-0.0686573468008199	-65.9038786296861	150.228438003324	139.807757259372	0
71	2	ModelBased_NoStimSticky_RespSticky	4	3.40120494593522	2.96766514223863e-11	0.451374556239533			-0.235441383083439	-60.6898613267346	139.800403397421	129.379722653469	0
73	2	ModelBased_NoStimSticky_RespSticky	4	3.39524430906307	0.00110972850482361	0.500033452957828			-0.164975336711515	-62.0565843355464	142.533849415045	132.113168671093	0
74	2	ModelBased_NoStimSticky_RespSticky	4	3.39408397735196	0.00131272236921869	0.499915151688643			-0.178019614761651	-60.5818908856598	139.584462515272	129.16378177132	0
78	2	ModelBased_NoStimSticky_RespSticky	4	3.5433855502525	0.00436061695608294	0.500116450670213			-0.111296051749796	-63.2870854086555	144.994851561263	134.574170817311	0
80	2	ModelBased_NoStimSticky_RespSticky	4	3.35983768756627	4.86328882320922e-08	0.500705371763884			0.114862454483633	-57.3843509215813	133.189382587115	122.768701843163	0
83	2	ModelBased_NoStimSticky_RespSticky	4	3.37710098625337	3.55937191849749e-11	0.636736586425381			-0.127836000451908	-60.3395026203634	139.099685984679	128.679005240727	0
84	2	ModelBased_NoStimSticky_RespSticky	4	3.3736400537045	0.00230940648191072	0.498587804019387			-0.149302375261602	-62.9808008575588	144.38228245907	133.961601715118	0
89	2	ModelBased_NoStimSticky_RespSticky	4	3.37308089619558	3.35883801116079e-11	0.500856641122888			-0.103681430203631	-63.0643148821734	144.549310508299	134.128629764347	0
93	2	ModelBased_NoStimSticky_RespSticky	4	3.36453072617883	2.84590126005091e-11	0.493959062317775			-0.0361056036750552	-68.4377979177474	155.296276579447	144.875595835495	0
94	2	ModelBased_NoStimSticky_RespSticky	4	3.35949354855147	1.09764903608511e-11	0.281465136362614			0.10333629611195	-67.8478640243288	154.11640879261	143.695728048658	0
95	2	ModelBased_NoStimSticky_RespSticky	4	3.36453513367547	6.41048470714664e-11	0.502439120671115			-0.0361055396013519	-68.4377979832696	155.296276710492	144.875595966539	0
96	2	ModelBased_NoStimSticky_RespSticky	4	3.37432867340099	9.24578563525863e-11	0.642186779522809			-0.11152315090996	-62.1722946452805	142.765270034513	132.344589290561	0
1	2	ModelFree_NoStimSticky_RespSticky	4	3.35994398513275	2.88559896888659e-07	0.00227938516673793			0.0322565867035518	-65.0213681187976	148.463416981548	138.042736237595	0
2	2	ModelFree_NoStimSticky_RespSticky	4	3.36468112241756	4.92307333432633e-11	0.670243653263025			-0.0376415070328974	-65.6573789076582	149.735438559269	139.314757815316	0
3	2	ModelFree_NoStimSticky_RespSticky	4	3.37104958446065	3.42917813809774e-10	0.0804721251798187			-0.0901561249253998	-68.1739919314488	154.76866460685	144.347983862898	0
5	2	ModelFree_NoStimSticky_RespSticky	4	3.51893089372068	0.0270556495461612	2.6852005757138e-09			-0.0800483802150938	-65.6930332685015	149.806747280955	139.386066537003	0
6	2	ModelFree_NoStimSticky_RespSticky	4	0.312590423833911	0.662162593574657	0.999999486642379			0.123077807832897	-56.219238420331	130.859157584614	120.438476840662	0
7	2	ModelFree_NoStimSticky_RespSticky	4	3.36201646089178	4.32476963169365e-07	0.0817076881099261			-0.00610215531513385	-65.1504701883544	148.721621120661	138.300940376709	0
9	2	ModelFree_NoStimSticky_RespSticky	4	3.39717333839306	0.000529499419640515	0.999585866087219			-0.222021010034778	-61.4647495221602	141.350179788273	130.92949904432	0
11	2	ModelFree_NoStimSticky_RespSticky	4	0.498679816679484	0.999999997598174	0.999999998493586			-0.397277213099191	-53.64816952467	125.717019793292	115.29633904934	0
17	2	ModelFree_NoStimSticky_RespSticky	4	3.37377885601876	0.0018328471774375	0.999928381371995			-0.106689076608783	-66.3318086775531	151.084298099059	140.663617355106	0
18	2	ModelFree_NoStimSticky_RespSticky	4	3.15820030475188	0.0102983409513996	0.99999961971994			-0.194889561134976	-57.6453752159212	133.711431175795	123.290750431842	0
19	2	ModelFree_NoStimSticky_RespSticky	4	3.37013347441825	0.00510692180740655	1.35600106928679e-06			-0.0743946437451182	-66.4781280172158	151.376936778384	140.956256034432	0
20	2	ModelFree_NoStimSticky_RespSticky	4	3.36221886844953	0.00390174741010041	0.0237177558035436			-0.0212132845421072	-62.3265966619595	143.073874067871	132.653193323919	0
21	2	ModelFree_NoStimSticky_RespSticky	4	3.36965297985645	0.0104507840351766	1.00559669737913e-07			0.15866800258406	-61.6518612357984	141.724403215549	131.303722471597	0
23	2	ModelFree_NoStimSticky_RespSticky	4	3.28676980214637	0.00531175179284532	0.999999192894173			-0.0457419971826632	-64.9435401279367	148.307760999826	137.887080255873	0
26	2	ModelFree_NoStimSticky_RespSticky	4	3.30386410835751	0.00935015300091476	0.999999182670206			-0.100598631223878	-58.3392822177353	135.099245179423	124.678564435471	0
28	2	ModelFree_NoStimSticky_RespSticky	4	3.36449062721601	0.00634499845190066	2.56185614514862e-06			0.0495655055704702	-66.8931104971072	152.206901738167	141.786220994214	0
33	2	ModelFree_NoStimSticky_RespSticky	4	0.446286104445831	0.496324398518319	0.999999985319133			-0.409960722752422	-60.3119033052317	139.044487354416	128.623806610463	0
35	2	ModelFree_NoStimSticky_RespSticky	4	3.39274311766927	0.00745016584615155	1.93172860972416e-07			-0.199539070204266	-59.4668272086272	137.354335161207	126.933654417254	0
37	2	ModelFree_NoStimSticky_RespSticky	4	3.38377917569036	0.0145056849918798	1.03160360905802e-07			-0.108201408522661	-62.7919965078195	144.004673759591	133.583993015639	0
38	2	ModelFree_NoStimSticky_RespSticky	4	0.453833240396191	0.999999996746841	0.488934521440852			-0.641770082487852	-50.4422156943948	119.305112132742	108.88443138879	0
39	2	ModelFree_NoStimSticky_RespSticky	4	0.68979541833477	0.513598902504967	0.837417114531222			0.0558669651654148	-59.126532804754	136.67374635346	126.253065609508	0
40	2	ModelFree_NoStimSticky_RespSticky	4	3.38474087533316	1.38751704834545e-09	0.185733306005602			-0.167174765902266	-62.2059749629636	142.83263066988	132.411949925927	0
41	2	ModelFree_NoStimSticky_RespSticky	4	3.45680450155279	0.0226215016845814	4.81092678937257e-09			-0.121153162117826	-63.15400907901	144.728698901972	134.30801815802	0
43	2	ModelFree_NoStimSticky_RespSticky	4	3.36980918818629	0.00142749088410276	0.999852983867463			-0.0768165327020345	-67.0237825152864	152.468245774525	142.047565030573	0
45	2	ModelFree_NoStimSticky_RespSticky	4	3.47104149096049	0.0154139705481278	0.0815617907245513			-0.0802236060498343	-65.0159173066406	148.452515357233	138.031834613281	0
49	2	ModelFree_NoStimSticky_RespSticky	4	3.35292219018833	0.00170286910519428	0.999809842454619			0.0465311289502827	-68.2550325623204	154.930745868593	144.510065124641	0
51	2	ModelFree_NoStimSticky_RespSticky	4	0.323250180354074	0.999999967099252	0.989555609683151			0.681984188503897	-59.1572272397476	136.735135223448	126.314454479495	0
52	2	ModelFree_NoStimSticky_RespSticky	4	0.326380964114381	0.999999948365973	0.999999911727491			-0.792935026659917	-57.5463086388697	133.513298021692	123.092617277739	0
54	2	ModelFree_NoStimSticky_RespSticky	4	3.36877994269915	0.00223071324972235	0.357626678539964			-0.0861659304062601	-67.5509903326488	153.52266140925	143.101980665298	0
55	2	ModelFree_NoStimSticky_RespSticky	4	0.312186984975392	0.822576989544954	0.843489289575658			0.261327025815551	-59.0323827957723	136.485446335497	126.064765591545	0
68	2	ModelFree_NoStimSticky_RespSticky	4	0.403010334642708	0.857260025575828	0.381435875536609			-0.674695636913242	-56.6012969635195	131.623274670991	121.202593927039	0
71	2	ModelFree_NoStimSticky_RespSticky	4	1.44412952509549	0.141155782908453	0.215758634429902			-0.627604944695332	-56.997439889115	132.415560522182	121.99487977823	0
73	2	ModelFree_NoStimSticky_RespSticky	4	3.38474149213305	3.05272982151529e-10	0.965771520281087			-0.167174750352458	-62.2059749606178	142.832630665188	132.411949921236	0
74	2	ModelFree_NoStimSticky_RespSticky	4	3.3866107779561	5.0924019875681e-10	0.0354425771175803			-0.175867947183703	-61.179530256955	140.779741257862	130.35906051391	0
78	2	ModelFree_NoStimSticky_RespSticky	4	3.37480111768346	1.82207122110953e-09	0.224061564738654			-0.114391791844911	-64.1149213771959	146.650523498344	136.229842754392	0
80	2	ModelFree_NoStimSticky_RespSticky	4	3.37953623550844	0.0129674846141709	1.4039894982017e-07			0.110576276857739	-57.1586053370107	132.737891417974	122.317210674021	0
83	2	ModelFree_NoStimSticky_RespSticky	4	3.3838963695287	0.0155269261951426	5.72144797370801e-08			-0.131696617146695	-60.1501156203406	138.720911984634	128.300231240681	0
84	2	ModelFree_NoStimSticky_RespSticky	4	3.37942476250331	1.37090690213414e-06	0.000267330967195753			-0.140557907577565	-63.2505213030798	144.921723350112	134.50104260616	0
89	2	ModelFree_NoStimSticky_RespSticky	4	3.44243635626124	0.0144333610403423	0.999999785781627			-0.126271913989857	-58.605678106856	135.632036957664	125.211356213712	0
93	2	ModelFree_NoStimSticky_RespSticky	4	0.483004808832415	0.872477457293288	0.999999993686746			-0.498412233838825	-50.5551786788514	119.531038101655	109.110357357703	0
94	2	ModelFree_NoStimSticky_RespSticky	4	0.725153736918046	0.499742108425726	0.99999998761776			0.217580172577969	-45.8646575757965	110.149995895545	99.7293151515931	0
95	2	ModelFree_NoStimSticky_RespSticky	4	3.3612502872477	0.00728502762636423	0.999957289558673			-0.0260741445654897	-65.8045172141512	150.029715172255	139.609034428302	0
96	2	ModelFree_NoStimSticky_RespSticky	4	2.70216824098662	0.0538057192171425	0.666408791397331			-0.140091566753528	-59.7011909398847	137.823062623722	127.402381879769	0
1	2	HybridModel_StimSticky_RespSticky	6	3.369621701455	0.000305021962331185	0.292617049559531	0.999799029239603	-0.0892241838111126	0.0314693400735339	-64.4792782898781	156.589577695685	140.958556579756	0
2	2	HybridModel_StimSticky_RespSticky	6	3.42977961228069	0.00162843546470312	0.791346457051413	0.999977236459925	-0.225670019301933	-0.0692937039297385	-62.0255392307706	151.68209957747	136.051078461541	0
3	2	HybridModel_StimSticky_RespSticky	6	3.47150947348781	0.00165970380296522	0.342019273477604	0.999998970004334	0.325347012925259	-0.0919158803255507	-61.2389379605705	150.10889703707	134.477875921141	0
5	2	HybridModel_StimSticky_RespSticky	6	3.47385208819315	0.0421689852438437	1.65775816853387e-08	0.13914446620681	-0.114644903949765	-0.0734998127090671	-64.4946539158242	156.620328947577	140.989307831648	0
6	2	HybridModel_StimSticky_RespSticky	6	3.45481765010863	0.00362404865958818	0.999993178973807	3.48049106678942e-07	0.663773181781005	0.0242979333450516	-46.2297331298739	120.090487375676	104.459466259748	0
7	2	HybridModel_StimSticky_RespSticky	6	3.35342981902837	0.00823782887664435	0.158788797151779	0.457006230459839	0.164715427142359	-0.0169616725293193	-63.3613881318742	154.353797379677	138.722776263748	0
